RepSouCDSCurve_QS_PC1,RepSouCDSCurve_QS_PC2,RepSouCDSCurve_QS_PC3,RepSouCDSCurve_PC1,RepSouCDSCurve_PC2,RepSouCDSCurve_PC3,REPSOU_5YR_CDS,US_NB_Level,US_NB_Slope,US_NB_Curvature,US_NB_Lambda,US_NB_R2,US_NB_Level_QS,US_NB_Slope_QS,US_NB_Curvature_QS,US_NB_Lambda_QS,US_NB_R2_QS,US_RB_Level,US_RB_Slope,US_RB_QS_Level,US_RB_QS_Slope,SA_NB_Level,SA_NB_Slope,SA_NB_Curvature,SA_NB_Lambda,SA_NB_R2,SA_NB_Level_QS,SA_NB_Slope_QS,SA_NB_Curvature_QS,SA_NB_Lambda_QS,SA_NB_R2_QS,SA_RB_Level,SA_RB_Slope,SA_RB_Curvature,SA_RB_Lambda,SA_RB_R2,SA_RB_Level_QS,SA_RB_Slope_QS,SA_RB_Curvature_QS,SA_RB_Lambda_QS,SA_RB_R2_QS,SAPMI_YoY,SACWC_YoY,OEZAA013_YoY,CESIUSD.Index,CESIEM.Index,CESIGL.Index,EcoSrpCITI_PC1,EcoSrpCITI_PC2,InflGrowthSurpPC1,InflGrowthSurpPC2,InflGrowthSurpPC1_QS,InflGrowthSurpPC2_QS,BCMPEBLS.Index,LEI.TOTL.Index,CONCCONF.Index,SSICCONF.Index,TINSALNL.Index,OPCVTPCR.Index,MichgnConcIndx_QuantileScale,MichgnConcIndx_TS,MichgnConcIndx,RandPPP_QuantileScale,RandPPP_Factor_Inst_TS_ST,RandPPP_Factor_Inst_TS_LT,RandPPP_Factor_Inst
-577.5133664130369,88.71090858514124,2.766669087730322,0.099,0.793,0.826,296.976,1.114266830569139,0.006227569646208406,-4.036890461785468,1.37,0.7837908774817053,0.051,0.687,0.293,1.0,0.311,1.968897223595091,0.09138934794001019,0.992,0.329,12.6251956078203,-8.526635153005993,-12.94834024468559,0.63,0.9972120433158598,0.949,0.006,0.022,1.0,0.999,5.432344246835169,-3.560942546068466,-4.169543411034782,0.67,0.9854790583175638,0.954,0.007,0.004,1.0,0.955,0.0,-38.0,1.836200000000005,254.6,26.1,107.6,275.0616857883454,-35.23239649721869,-0.982298088932408,1.391385980984335,0.001,0.994,-6.529999999999999,-6.399999999999991,-44.10000000000001,0.0,-3.0,-0.249,0.0625,-4.491290685330625,72.5,0.89,14.22077593049282,18.99788302294952,0.9391466672434826
-562.2375869321235,87.87424759797312,2.695352804189652,0.115,0.773,0.797,289.429,1.270287875894598,0.01316297282047857,-4.733130791019494,1.37,0.7960674114774163,0.108,0.699,0.082,1.0,0.348,2.139881834024876,0.1696669317071014,1.0,0.693,12.57150765183598,-8.64715057116162,-12.1351751499697,0.63,0.9971943318378033,0.935,0.005,0.043,1.0,0.993,5.412856871335881,-4.385775075778048,-4.848747218141302,0.67,0.981515217002477,0.951,0.001,0.002,1.0,0.911,0.0,-38.0,1.836200000000005,242.5,25.0,108.9,264.8028638097799,-29.41498982479231,-1.000018343603874,1.435088550492883,0.004,0.998,-6.529999999999999,-6.399999999999991,-44.10000000000001,0.0,1.0,-0.349,0.0625,-4.491290685330625,72.5,0.842,-15.06146401908637,18.55254251989428,0.9059537873222118
-553.2140002003781,87.35776142162045,2.651622456515484,0.12,0.765,0.786,284.969,1.228415120472016,0.00139675097777188,-4.493939673274598,1.37,0.8017405084593106,0.108,0.673,0.165,1.0,0.368,1.970040107678569,0.1210468279493682,0.984,0.492,12.50019207976965,-8.563504859238638,-12.32436111979376,0.63,0.9967579793244228,0.929,0.01,0.042,1.0,0.986,5.377957392144104,-4.668248379819129,-5.011685941513048,0.67,0.9858347823858812,0.941,0.001,0.004,1.0,0.951,9.399999999999999,-38.0,1.836200000000005,191.8,15.3,84.5,207.9353253328882,-26.71820962069165,-1.04743201554543,1.493847640594729,0.001,1.0,-6.529999999999999,-5.299999999999997,-47.89999999999999,9.299999999999997,8.0,-0.001000000000000001,0.08333333333333333,-4.78069740189349,74.1,0.838,-15.97894724214202,18.32200798892104,0.9063152635952308
-564.0050996698204,87.80253300645182,2.691164318623398,0.107,0.782,0.796,290.289,1.176248157160932,0.05325793785154773,-4.41948549606744,1.37,0.7795705183556874,0.078,0.733,0.183,1.0,0.302,1.969997293590229,0.1217445144958645,0.979,0.502,12.67650740916076,-8.70013633101295,-12.96171179185369,0.63,0.9964072902990996,0.958,0.003,0.024,1.0,0.979,5.549761089363868,-4.815335659120192,-5.274607547086754,0.67,0.9894180570238236,0.971,0.001,0.002,1.0,0.989,9.399999999999999,-38.0,1.836200000000005,188.0,43.0,94.2,214.463267815915,1.916038479583511,-1.2917362587144,1.335132386964875,0.001,0.973,-6.529999999999999,-5.299999999999997,-47.89999999999999,9.299999999999997,-4.0,0.04399999999999993,0.08333333333333333,-4.78069740189349,74.1,0.849,-16.71108562497729,18.15117097421903,0.9143603496269921
-545.3474773847412,86.82309445338107,2.607207412386225,0.13,0.749,0.762,281.074,1.212437479218942,0.02715553783184986,-4.496611789966117,1.37,0.7926301980049512,0.107,0.702,0.159,1.0,0.35,1.976593321948424,0.1433562545244671,0.98,0.643,12.43509088427388,-8.51673623720009,-12.23477533337269,0.63,0.9962494330052746,0.911,0.022,0.055,1.0,0.976,5.599564027386708,-4.806351050204966,-5.301768073406202,0.67,0.9907404139813137,0.976,0.005,0.002,1.0,0.999,9.399999999999999,-38.0,1.836200000000005,172.5,50.3,91.7,201.2403390199823,12.73480593033318,-1.332747751846551,1.233508591963576,0.003,0.956,-6.529999999999999,-5.299999999999997,-47.89999999999999,9.299999999999997,6.0,-0.07099999999999995,0.08333333333333333,-4.78069740189349,74.1,0.815,-18.17272970786418,17.59645465168783,0.8896608654749222
-637.9780651210829,91.17568398290808,2.986190951254299,0.057,0.907,0.918,326.785,1.162226442698276,0.04333663935830889,-4.377589396018828,1.37,0.7864207534484239,0.072,0.72,0.194,1.0,0.33,1.830295978461358,0.1005655991854574,0.959,0.394,12.83601969067006,-8.825895630539419,-12.86853307183648,0.63,0.9957453605316446,0.975,0.003,0.031,1.0,0.957,5.764221274089922,-5.026460960148312,-5.031749446680799,0.67,0.9861301578393203,0.992,0.001,0.015,1.0,0.941,9.399999999999999,-38.0,1.836200000000005,170.4,50.5,87.1,197.564528134491,11.59583477682106,-1.36167994475956,1.174640512173662,0.002,0.949,-6.529999999999999,-5.299999999999997,-47.89999999999999,9.299999999999997,12.0,-0.2509999999999999,0.08333333333333333,-4.78069740189349,74.1,0.886,-17.6884487511201,17.66631622353092,0.937723387042883
-616.1714705427237,89.99096873439689,2.884645121767721,0.072,0.857,0.87,316.012,1.227679170205924,0.02349850434175272,-4.589241885636607,1.37,0.7902805355297016,0.126,0.695,0.125,1.0,0.353,1.876724686560512,0.1063487669397582,0.958,0.422,12.8534185832461,-8.795775780953202,-13.23096897435113,0.63,0.9951308851893128,0.977,0.006,0.013,1.0,0.938,5.771735852407689,-5.013804685106209,-4.806969911273942,0.67,0.9835891885186001,0.989,0.007,0.026,1.0,0.906,14.6,-16.0,1.836200000000005,164.2,50.0,83.5,190.4979174633773,11.93973987492012,-1.738582074783767,1.128629801059927,0.002,0.943,-14.31,-4.5,-25.0,3.800000000000011,-10.0,-0.425,0.125,-4.987707656520584,80.4,0.81,-18.09909113051453,17.47367612684978,0.9018902505643646
-534.5289217799631,85.98923098125543,2.537730420777024,0.146,0.725,0.728,275.709,1.327475619957986,-0.03950930674488527,-4.759747942118793,1.37,0.804862931197535,0.142,0.623,0.07,1.0,0.396,1.888762152742244,0.1206041625120959,0.957,0.499,12.8912927356414,-8.848366890397374,-13.17356997833539,0.63,0.9951861232456349,0.976,0.005,0.02,1.0,0.94,5.70799273854268,-5.001021735984139,-4.488466731852944,0.67,0.9821658064520085,0.977,0.012,0.032,1.0,0.893,14.6,-16.0,1.836200000000005,149.9,44.9,78.6,174.7193273701724,11.16256651300831,-1.713139719483037,1.045264290947309,0.006,0.935,-14.31,-4.5,-25.0,3.800000000000011,-24.0,-0.304,0.125,-4.987707656520584,80.4,0.8,-19.00493408886617,17.05255388630861,0.8982049288680635
-546.5893294382413,86.49604612036305,2.582766235315667,0.139,0.743,0.747,281.656,1.286704098620662,-0.00834197221030517,-4.718572842603464,1.37,0.8128242449933399,0.138,0.639,0.085,1.0,0.411,1.8881457333914,0.1071158392213197,0.953,0.43,12.86501419797653,-8.734080529093672,-13.80428661784818,0.63,0.9946147074264523,0.973,0.02,0.002,1.0,0.922,5.690855310172715,-5.018728458400031,-4.436330746289175,0.67,0.9844462755712791,0.975,0.007,0.034,1.0,0.922,14.6,-16.0,1.836200000000005,134.2,43.0,68.9,156.4356081576128,11.55586707378004,-1.831197745639903,0.9515602646513451,0.002,0.926,-14.31,-4.5,-25.0,3.800000000000011,-23.0,-0.163,0.125,-4.987707656520584,80.4,0.807,-19.71407700616416,16.35206958730588,0.9038848356267716
-516.0272636560808,84.98126350968988,2.451691315804676,0.159,0.67,0.68,266.567,1.402582105681931,-0.1107481793939499,-4.937010545827923,1.37,0.8262675457819421,0.156,0.588,0.029,1.0,0.441,1.920692516939716,0.1983672029930435,0.965,0.779,12.68089871314834,-8.590858696031388,-13.15594931936146,0.63,0.9947297338592596,0.936,0.036,0.032,1.0,0.923,5.779829863514481,-5.084939739876813,-4.697374095811405,0.67,0.9850848351010788,0.989,0.002,0.029,1.0,0.925,14.6,-16.0,1.836200000000005,127.9,40.5,59.3,146.402199897203,7.867376756437811,-1.900034422009438,1.01520563516918,0.002,0.93,-14.31,-4.5,-25.0,3.800000000000011,-9.0,-0.08900000000000008,0.125,-4.987707656520584,80.4,0.775,-21.04848460408498,15.42147722599862,0.8806909815921011
-544.8813025368524,86.28974803955813,2.566615471858322,0.143,0.741,0.75,280.803,1.433720248033707,-0.07257584456699398,-5.163531820498793,1.37,0.8416608792018974,0.164,0.596,0.009,1.0,0.46,1.782195246384052,0.2043875977663732,0.933,0.792,12.93707440519811,-8.711677490820449,-14.21975084289514,0.63,0.9943944854460183,0.979,0.024,0.001,1.0,0.913,5.818611771301578,-4.744875408280151,-5.030422632315719,0.67,0.9874002287825527,0.991,0.037,0.017,1.0,0.951,14.2,-16.0,1.836200000000005,128.9,63.1,82.5,161.6424426755491,35.64313699463171,-2.012726186874357,0.9211037428380199,0.001,0.919,-14.31,-3.5,-24.69999999999999,0.8999999999999915,-23.0,0.1050000000000001,0.1458333333333333,-5.05434172621268,81.8,0.775,-22.23566229484246,14.67394632285065,0.8845336410212724
-487.5975941231236,83.52103530268964,2.325915136306627,0.195,0.603,0.61,252.526,1.36760874604817,-0.09222623171350142,-4.848407699284169,1.37,0.8277847401706497,0.156,0.586,0.045,1.0,0.449,1.758251741829197,0.1845029426528125,0.927,0.751,12.41272887437381,-8.23325686466775,-13.33728685777095,0.63,0.9944737730670576,0.873,0.073,0.028,1.0,0.911,5.645882156954482,-3.290210885321389,-5.877442689120103,0.67,0.9788325598689628,0.955,0.085,0.002,1.0,0.838,14.2,-16.0,1.836200000000005,118.0,54.0,72.5,145.9856572695629,27.96969501113029,-2.080225391370455,0.8724159040260776,0.001,0.911,-14.31,-3.5,-24.69999999999999,0.8999999999999915,-24.0,-0.06799999999999995,0.1458333333333333,-5.05434172621268,81.8,0.716,-24.07217178243833,13.659407926844,0.8442986176812768
-436.2388794734876,81.07036587850703,2.1125038009273,0.265,0.386,0.394,227.176,1.434851231086653,-0.1692886434561856,-4.943974646419996,1.37,0.8475077735522089,0.17,0.556,0.024,1.0,0.473,1.80544636367373,0.2112517668653884,0.929,0.811,12.3227138491436,-8.101812768132321,-13.04812866481726,0.63,0.9954530324856713,0.863,0.085,0.05,1.0,0.947,5.588741614515142,-3.56155547754701,-6.235791426244452,0.67,0.9776583245221884,0.937,0.059,0.001,1.0,0.83,14.2,-16.0,1.836200000000005,77.6,59.3,59.8,106.2206829378324,42.75147134411681,-1.90158726128874,0.9011258443771264,0.015,0.912,-14.31,-3.5,-24.69999999999999,0.8999999999999915,-18.0,-0.101,0.1458333333333333,-5.05434172621268,81.8,0.693,-25.95672235808657,-16.46543286310881,0.8381915518111946
-450.8186227854879,81.73984638804053,2.171385334048244,0.243,0.469,0.488,234.37,1.337010183522462,-0.1465388714804302,-4.621035095403861,1.37,0.8516060322938875,0.152,0.563,0.125,1.0,0.48,1.827618580266223,0.1894920017128932,0.932,0.765,12.17907922816786,-7.838502058718466,-12.86102669968415,0.63,0.9951512302325252,0.844,0.111,0.07,1.0,0.927,5.689512895832269,-3.624730962308716,-6.403639312759669,0.67,0.9757633414584973,0.96,0.057,0.003,1.0,0.798,14.2,-16.0,1.836200000000005,67.7,58.1,65.4,99.56667766233565,47.86523275570371,-1.91062173430432,0.9160792718995177,0.015,0.916,-14.31,-3.5,-24.69999999999999,0.8999999999999915,-13.0,-0.3240000000000001,0.1458333333333333,-5.05434172621268,81.8,0.665,-28.0149641647905,-23.94491347645784,0.8310862894135922
-438.3274455422052,81.1284345232871,2.118439798558577,0.268,0.396,0.411,228.203,1.361845621635335,-0.1230882880482396,-4.783223442474159,1.37,0.8421600015249596,0.157,0.569,0.063,1.0,0.468,1.926160530656223,0.2001422003185974,0.965,0.793,12.21803078845416,-7.915137760745909,-12.2878876524664,0.63,0.9947869586041161,0.848,0.106,0.101,1.0,0.906,5.704916814600891,-3.756031431032801,-6.50281563536482,0.67,0.9742818264590464,0.96,0.053,0.002,1.0,0.768,14.2,-16.0,1.836200000000005,80.0,63.5,72.9,114.821221585165,50.29108457976513,-2.0312780527019,0.7189763058067884,0.01,0.892,-14.31,-3.5,-24.69999999999999,0.8999999999999915,-13.0,-0.244,0.1458333333333333,-5.05434172621268,81.8,0.616,-29.92632505712096,-28.0654289066539,0.8208250357931282
-386.6858868037206,78.67747805422078,1.904630679928602,0.407,0.148,0.143,202.714,1.533164774969702,-0.1517855724290302,-5.406308203962515,1.37,0.8584100865629217,0.191,0.56,0.001,1.0,0.49,2.038546701177056,0.2668839428319308,0.992,0.919,12.20597229837528,-7.888490478791018,-11.88607815834921,0.63,0.9928564309659942,0.841,0.112,0.121,1.0,0.865,5.589251443254359,-3.760329525804992,-6.313149140654302,0.67,0.9693845404960529,0.923,0.053,0.013,1.0,0.69,8.100000000000001,-16.0,1.836200000000005,74.3,60.3,76.1,110.5123299927289,51.03691001266901,-1.999118948732154,0.640430461892662,0.018,0.881,-14.31,-2.799999999999997,-33.89999999999999,9.799999999999997,-16.0,-0.281,0.1041666666666667,-5.456348964697023,76.9,0.585,-32.09697910591257,-32.00070923431188,0.8182760753474801
-392.1134643043309,78.92597169956966,1.926561394383693,0.39,0.166,0.166,205.392,1.431915004655817,-0.1052545312202649,-5.192812468582286,1.37,0.8541954298068086,0.178,0.579,0.008,1.0,0.488,2.107388561727312,0.2574233921029587,0.995,0.915,11.86458895434198,-7.500539713835587,-11.26891006076469,0.63,0.990616070028165,0.816,0.149,0.14,1.0,0.832,5.284817845464007,-3.671450851101929,-5.99739682763767,0.67,0.9645791816880441,0.869,0.067,0.024,1.0,0.629,8.100000000000001,-16.0,1.836200000000005,78.2,66.7,81.8,117.8830430218773,56.79504599494444,-2.079518219227338,0.4882265125959058,0.003,0.837,-14.31,-2.799999999999997,-33.89999999999999,9.799999999999997,1.0,-0.09099999999999997,0.1041666666666667,-5.456348964697023,76.9,0.551,-32.43931759512748,-34.20073432325871,0.8140045083485872
-381.8097761294327,78.43407381302725,1.883752223851352,0.422,0.126,0.124,200.306,1.502265697707464,-0.1194728701858089,-5.423586292373042,1.37,0.8590013612705606,0.198,0.565,0.001,1.0,0.5,2.201008846580522,0.2894484542325765,0.999,0.97,11.62945332437046,-7.238370433927982,-10.98483799221815,0.63,0.9883543592823802,0.802,0.17,0.149,1.0,0.804,5.364143220013367,-3.792699477654474,-6.106904665302851,0.67,0.9632121373719579,0.874,0.053,0.022,1.0,0.619,8.100000000000001,-16.0,1.836200000000005,71.3,70.6,94.8,118.268639316777,67.87477091937694,-2.040880558005524,0.4931082583521179,0.012,0.835,-14.31,-2.799999999999997,-33.89999999999999,9.799999999999997,-6.0,-0.121,0.1041666666666667,-5.456348964697023,76.9,0.287,-34.0447624572422,-35.86050003829984,0.7737196594407256
-403.2020145936169,79.43155822067158,1.971230156712135,0.343,0.207,0.209,210.863,1.470762513996921,-0.09712071278385585,-5.342008903409161,1.37,0.8562038348382733,0.196,0.583,0.007,1.0,0.493,2.246877526411152,0.2808468298081709,0.999,0.949,11.73822068999195,-7.211778910300141,-11.34059783830365,0.63,0.9885778414719367,0.806,0.178,0.139,1.0,0.805,5.390167020301976,-3.787038016443543,-5.9122121404543,0.67,0.9574480604924884,0.878,0.057,0.031,1.0,0.564,8.100000000000001,-16.0,1.836200000000005,50.0,70.6,90.0,97.7261686450841,74.34184052817825,-1.879311308307538,0.5046985526702141,0.047,0.836,-14.31,-2.799999999999997,-33.89999999999999,9.799999999999997,-6.0,-0.136,0.1041666666666667,-5.456348964697023,76.9,0.311,-37.69673766413268,-37.95337607084891,0.7787551033403924
-387.199218092662,78.66925847092239,1.904804054586316,0.399,0.151,0.149,202.964,1.458171854399902,-0.09113092587033172,-5.306150955943139,1.37,0.8529868542871902,0.188,0.586,0.014,1.0,0.487,2.298966176802187,0.2861959637678427,0.999,0.963,11.88320864632119,-7.239573785664322,-12.20692073791269,0.63,0.9877824890863998,0.815,0.176,0.109,1.0,0.79,5.463532662681863,-3.782092328423623,-5.761423610971031,0.67,0.9537554128690641,0.892,0.06,0.039,1.0,0.527,7.200000000000003,-5.0,1.836200000000005,48.2,69.9,85.8,94.40807464173372,72.57500885180099,-1.931788741526883,0.366812194603699,0.037,0.764,-6.540000000000001,-1.800000000000011,-41.09999999999999,24.8,-6.0,-0.03500000000000003,0.1666666666666667,-5.516742687794495,80.7,0.139,-40.20502825424826,-39.4371953424079,0.7460086849523199
-420.5991329988479,80.22747415655246,2.041432726100075,0.298,0.296,0.307,219.447,1.70332093062104,-0.2262722655383463,-5.94846111406448,1.37,0.8867821784820521,0.221,0.501,0.001,1.0,0.525,2.175245103198618,0.3760763225075594,0.982,1.0,11.98866832857687,-7.392193148631612,-12.29191205675546,0.63,0.9887650180272285,0.82,0.162,0.104,1.0,0.804,5.44911571904291,-3.740239942607024,-5.887236331358252,0.67,0.9599115678547973,0.886,0.07,0.035,1.0,0.583,7.200000000000003,-5.0,1.836200000000005,62.4,69.0,85.7,106.8324220510928,65.65626433214466,-2.014123306357656,0.2548713600758302,0.021,0.61,-6.540000000000001,-1.800000000000011,-41.09999999999999,24.8,-18.0,-0.1010000000000001,0.1666666666666667,-5.516742687794495,80.7,0.342,-42.76791180456077,-41.62990789373614,0.7862439012966841
-443.1758516967522,81.2722397280949,2.13325087506774,0.227,0.446,0.466,230.588,1.683265171541344,-0.1455260034444881,-6.056024876206538,1.37,0.8795159405090501,0.222,0.542,0.002,1.0,0.522,2.267251512054954,0.365481000530732,0.994,0.998,12.14623294313613,-7.568976804743039,-12.71670088784767,0.63,0.989379528373306,0.827,0.146,0.085,1.0,0.81,5.380400504031192,-3.658956490723897,-5.99623224387159,0.67,0.9662196121386977,0.86,0.089,0.029,1.0,0.646,7.200000000000003,-5.0,1.836200000000005,57.3,63.9,83.0,100.2045813663359,62.29916471578623,-1.958386903615606,0.1575281443008813,0.042,0.354,-6.540000000000001,-1.800000000000011,-41.09999999999999,24.8,-11.0,-0.171,0.1666666666666667,-5.516742687794495,80.7,0.318,-44.39273010676267,-43.73541157940594,0.7818743215076623
-438.2211621131993,81.02175851332863,2.11172985420943,0.234,0.409,0.429,228.141,1.677189148864083,-0.1242523948158313,-6.086770585374501,1.37,0.873825484210372,0.224,0.549,0.002,1.0,0.521,2.356319392878663,0.4256867022179925,0.999,0.999,11.87905609870623,-7.452363550084946,-11.73370230728674,0.63,0.9899122861722163,0.8,0.161,0.146,1.0,0.818,5.351262100944763,-3.64826706856988,-5.988808426950966,0.67,0.9686222221433368,0.85,0.095,0.033,1.0,0.682,7.200000000000003,-5.0,1.836200000000005,78.2,60.3,81.6,117.1964512086047,49.80369846178066,-1.994731901367982,0.2345032389219317,0.032,0.556,-6.540000000000001,-1.800000000000011,-41.09999999999999,24.8,-5.0,-0.3090000000000001,0.1666666666666667,-5.516742687794495,80.7,0.282,-46.97995244871109,-46.14741475692872,0.776363903961689
-435.8198694399782,80.88916877766312,2.100546443120821,0.238,0.386,0.407,226.954,1.699211788508624,-0.174554262232359,-6.126891607215324,1.37,0.8776460525397132,0.23,0.506,0.002,1.0,0.528,2.420094261622217,0.4301999106461621,0.999,0.999,11.83973013293159,-7.418288616822293,-11.42300481921116,0.63,0.9896534202650622,0.793,0.167,0.16,1.0,0.807,5.283529170779039,-3.678222647565203,-5.941812665608354,0.67,0.9670162491373013,0.839,0.091,0.042,1.0,0.648,7.200000000000003,-5.0,1.836200000000005,65.3,65.4,77.2,105.3808805153369,57.29299125768753,-2.233367855438956,0.02223953218932895,0.001,0.125,-6.540000000000001,-1.600000000000009,-43.30000000000001,25.39999999999999,-1.0,-0.12,0.1458333333333333,-5.693491161773991,79.0,0.28,-47.55921143911041,-48.21053775020485,0.7772415456037167
-388.4122367973144,78.65145814730448,1.904835504794219,0.393,0.15,0.15,203.555,1.80996772716758,-0.2094018885165112,-6.59287305040466,1.37,0.8867393445091803,0.255,0.488,0.001,1.0,0.541,2.473490342078006,0.4633042212708256,0.999,1.0,11.49367219659758,-7.118246257335482,-10.72019227514571,0.63,0.9906486058668326,0.766,0.209,0.184,1.0,0.829,5.103154116006264,-3.470353061770964,-5.787445700493362,0.67,0.9714017980510308,0.795,0.123,0.061,1.0,0.714,7.200000000000003,-5.0,1.836200000000005,71.2,65.4,81.2,112.3752990994141,56.20645940719346,-2.322334189718462,-0.01336555889946462,0.001,0.091,-6.540000000000001,-1.600000000000009,-43.30000000000001,25.39999999999999,-8.0,-0.135,0.1458333333333333,-5.693491161773991,79.0,0.136,-49.92968923908467,-50.7217167570787,0.7561175435953608
-397.2298793126018,79.05632370708359,1.940550385011936,0.352,0.187,0.191,207.906,1.843903187734998,-0.244480190485338,-6.633862988376383,1.37,0.8869315170778416,0.269,0.476,0.001,1.0,0.547,2.503789103356111,0.4971987937606941,0.998,1.0,11.45650719084008,-6.976420088301619,-10.4274851583508,0.63,0.987876076491782,0.761,0.219,0.191,1.0,0.766,5.089427225152814,-3.403580782594251,-5.8850345641424,0.67,0.9762164512921525,0.79,0.136,0.057,1.0,0.801,7.200000000000003,-5.0,1.836200000000005,53.5,63.8,74.8,93.96983294727991,59.56006324415478,-2.132353165393464,0.0726380481323398,0.011,0.206,-6.540000000000001,-1.600000000000009,-43.30000000000001,25.39999999999999,-16.0,-0.198,0.1458333333333333,-5.693491161773991,79.0,0.067,-53.62425979144383,-53.06928490018363,0.7359409579456975
-413.157663453204,79.79256414490834,2.005354150053272,0.302,0.255,0.268,215.766,2.011105081001626,-0.2963694506734095,-7.142895775572152,1.37,0.905166269160678,0.309,0.468,0.001,1.0,0.561,2.199818692072848,0.5510724204380513,0.959,1.0,11.7946798594349,-7.389572134704077,-9.84555397733649,0.63,0.990112276761292,0.784,0.176,0.21,1.0,0.81,4.988937525138602,-3.14937919401058,-5.801913728205947,0.67,0.9868310146391734,0.782,0.163,0.067,1.0,0.94,7.200000000000003,-5.0,1.836200000000005,79.0,65.8,83.9,120.685612920214,53.80391173917093,-2.859633358173703,-0.09054218972495362,0.001,0.036,-6.540000000000001,-1.600000000000009,-43.30000000000001,25.39999999999999,6.0,-0.6759999999999997,0.1458333333333333,-5.693491161773991,79.0,0.097,-56.64820088405306,-55.67207352634283,0.7459814638832108
-455.179584265336,81.74468552874553,2.176893834264396,0.182,0.54,0.566,236.504,2.119918760019896,-0.5213244361864399,-7.004312354218263,1.37,0.9341378143983188,0.357,0.448,0.006,1.0,0.598,2.050635969450653,0.5776103535425281,0.935,0.996,11.56869432665845,-7.327686460713462,-8.151334832935543,0.63,0.9915887590202361,0.762,0.187,0.251,1.0,0.84,4.93194884505743,-2.973604933486254,-5.535644523899875,0.67,0.9871784861812868,0.772,0.182,0.077,1.0,0.942,13.8,-5.0,1.836200000000005,86.5,61.7,83.2,126.0315219541962,46.71769972426833,-2.969498484631748,-0.1737488076786398,0.001,0.027,-6.540000000000001,-1.5,-37.39999999999999,13.40000000000001,13.0,-0.3979999999999998,0.1041666666666667,-5.997750691497764,76.8,0.265,-55.30306542213431,-57.42591737738959,0.7745666258249236
-447.9840777642249,81.38896879915967,2.146127502053497,0.194,0.492,0.519,232.951,2.245073780663636,-0.5235518584645429,-7.457681071104729,1.37,0.9399121019889745,0.395,0.442,0.002,1.0,0.627,2.000203338383625,0.6144320372935888,0.919,0.999,11.77504566600597,-7.525538153808442,-7.929222154456415,0.63,0.9922853703023162,0.782,0.151,0.27,1.0,0.851,4.999924647096208,-3.063707828556194,-5.276087949954532,0.67,0.977037531506971,0.779,0.175,0.087,1.0,0.803,13.8,-5.0,1.836200000000005,85.8,55.2,75.9,120.7761372307194,38.54401920175012,-2.912687662383579,-0.1661244063901535,0.006,0.033,-6.540000000000001,-1.5,-37.39999999999999,13.40000000000001,11.0,-0.7389999999999999,0.1041666666666667,-5.997750691497764,76.8,0.372,-49.55167149683053,-57.96933488281992,0.7901518000196756
-412.9263720731008,79.73212105870088,2.001139028241457,0.313,0.248,0.262,215.647,2.369808044440162,-0.5826007344386075,-7.824406291235936,1.37,0.9404575989220523,0.425,0.435,0.001,1.0,0.631,1.98474096109086,0.6570094426344517,0.915,1.0,11.97034114964696,-7.657514247269066,-8.384087836600123,0.63,0.9905642471988142,0.807,0.14,0.245,1.0,0.809,5.036682264827652,-3.02487737813884,-5.488066694522877,0.67,0.984496300614766,0.779,0.182,0.082,1.0,0.899,13.8,-5.0,1.836200000000005,78.5,46.1,64.0,107.1180024630737,29.32026657688058,-2.799290450388135,-0.04273667471611965,0.017,0.092,-6.540000000000001,-1.5,-37.39999999999999,13.40000000000001,12.0,-0.4709999999999999,0.1041666666666667,-5.997750691497764,76.8,0.168,-46.65913870890485,-58.62909502858357,0.7632866105076905
-403.0164334776073,79.25828961457424,1.959835774527853,0.346,0.202,0.209,210.755,2.448903778387505,-0.6983551099093069,-7.941713717283399,1.37,0.9478603208977503,0.451,0.397,0.002,1.0,0.683,1.892625915127991,0.6600339597196281,0.871,0.996,12.17245251973661,-7.723461361427082,-9.247469268960868,0.63,0.9866244037284142,0.831,0.134,0.224,1.0,0.713,5.027031327916082,-3.177427083221268,-5.530943255569065,0.67,0.9831919343699508,0.777,0.158,0.081,1.0,0.869,13.8,-5.0,1.836200000000005,41.0,33.9,41.1,61.70752196315488,26.30962558782344,-2.464938064737788,-0.3524895849620679,0.023,0.017,-6.540000000000001,-1.5,-37.39999999999999,13.40000000000001,3.0,-0.3379999999999999,0.1041666666666667,-5.997750691497764,76.8,0.086,-47.60765643011295,-60.74960336836416,0.7471784905035526
-453.1845681940569,81.58131318547301,2.164211860824538,0.187,0.53,0.563,235.513,2.360953367165445,-0.6216003320637155,-7.776457648129259,1.37,0.947111272624441,0.426,0.418,0.007,1.0,0.683,2.071916300744535,0.6593179071214456,0.928,0.995,12.28505088635934,-7.883466338058522,-9.206491339003614,0.63,0.9886251246274131,0.856,0.114,0.228,1.0,0.759,4.944181134946054,-3.15929395705975,-5.599139370504362,0.67,0.9861708928956165,0.756,0.166,0.08,1.0,0.927,13.8,-5.0,1.836200000000005,24.4,30.1,49.1,49.83173913959337,33.8317993608286,-2.263982674087832,-0.3315719708149514,0.032,0.024,-6.540000000000001,-1.5,-37.39999999999999,13.40000000000001,6.0,-0.3439999999999998,0.1041666666666667,-5.997750691497764,76.8,0.184,-46.26659969433361,-61.61418640602586,0.7655314603239725
